set_id,bc_ratio,information_condition,round_number,population_size,participant_id,seat_id,action,payoff
6728,6,behavior_only,6,11,rt293517,4884,defect,0
6728,6,behavior_only,6,11,rt822077,5586,defect,0
6728,6,behavior_only,6,11,rt252671,5951,defect,0
6728,6,behavior_only,6,11,rt367217,8190,defect,6
6728,6,behavior_only,7,11,rt975800,158,cooperate,8
6728,6,behavior_only,7,11,rt257310,193,cooperate,2
6728,6,behavior_only,7,11,rt835338,617,None,12
6728,6,behavior_only,7,11,rt841070,859,defect,6
6728,6,behavior_only,7,11,rt791528,1497,defect,0
6728,6,behavior_only,7,11,rt181187,2017,defect,0
6728,6,behavior_only,7,11,rt999369,2722,defect,6
6728,6,behavior_only,7,11,rt293517,4884,defect,12
6728,6,behavior_only,7,11,rt822077,5586,cooperate,2
6728,6,behavior_only,7,11,rt252671,5951,cooperate,8
6728,6,behavior_only,7,11,rt367217,8190,defect,24
6728,6,behavior_only,8,11,rt975800,158,defect,18
6728,6,behavior_only,8,11,rt257310,193,cooperate,2
6728,6,behavior_only,8,11,rt835338,617,None,12
6728,6,behavior_only,8,11,rt841070,859,defect,12
6728,6,behavior_only,8,11,rt791528,1497,cooperate,2
6728,6,behavior_only,8,11,rt181187,2017,defect,12
6728,6,behavior_only,8,11,rt999369,2722,cooperate,2
6728,6,behavior_only,8,11,rt293517,4884,defect,12
6728,6,behavior_only,8,11,rt822077,5586,defect,18
6728,6,behavior_only,8,11,rt252671,5951,cooperate,2
6728,6,behavior_only,8,11,rt367217,8190,cooperate,8
6728,6,behavior_only,9,11,rt975800,158,defect,6
6728,6,behavior_only,9,11,rt257310,193,defect,0
6728,6,behavior_only,9,11,rt835338,617,None,6
6728,6,behavior_only,9,11,rt841070,859,defect,6
6728,6,behavior_only,9,11,rt791528,1497,cooperate,2
6728,6,behavior_only,9,11,rt181187,2017,defect,12
6728,6,behavior_only,9,11,rt999369,2722,cooperate,2
6728,6,behavior_only,9,11,rt293517,4884,defect,12
6728,6,behavior_only,9,11,rt822077,5586,defect,12
6728,6,behavior_only,9,11,rt252671,5951,cooperate,-4
6728,6,behavior_only,9,11,rt367217,8190,defect,6
6728,6,behavior_only,10,11,rt975800,158,cooperate,-4
6728,6,behavior_only,10,11,rt257310,193,defect,6
6728,6,behavior_only,10,11,rt835338,617,None,6
6728,6,behavior_only,10,11,rt841070,859,defect,0
6728,6,behavior_only,10,11,rt791528,1497,defect,0
6728,6,behavior_only,10,11,rt181187,2017,defect,0
6728,6,behavior_only,10,11,rt999369,2722,defect,0
6728,6,behavior_only,10,11,rt293517,4884,defect,0
6728,6,behavior_only,10,11,rt822077,5586,defect,0
6728,6,behavior_only,10,11,rt252671,5951,defect,6
6728,6,behavior_only,10,11,rt367217,8190,defect,6
6728,6,behavior_only,11,11,rt975800,158,defect,6
6728,6,behavior_only,11,11,rt257310,193,defect,6
6728,6,behavior_only,11,11,rt835338,617,None,0
6728,6,behavior_only,11,11,rt841070,859,defect,0
6728,6,behavior_only,11,11,rt791528,1497,defect,0
6728,6,behavior_only,11,11,rt181187,2017,defect,0
6728,6,behavior_only,11,11,rt999369,2722,defect,0
6728,6,behavior_only,11,11,rt293517,4884,defect,0
6728,6,behavior_only,11,11,rt822077,5586,defect,6
6728,6,behavior_only,11,11,rt252671,5951,defect,6
6728,6,behavior_only,11,11,rt367217,8190,cooperate,-4
6728,6,behavior_only,12,11,rt975800,158,defect,0
6728,6,behavior_only,12,11,rt257310,193,defect,0
6728,6,behavior_only,12,11,rt835338,617,None,6
6728,6,behavior_only,12,11,rt841070,859,defect,6
6728,6,behavior_only,12,11,rt791528,1497,cooperate,-4
6728,6,behavior_only,12,11,rt181187,2017,defect,6
6728,6,behavior_only,12,11,rt999369,2722,defect,6
6728,6,behavior_only,12,11,rt293517,4884,defect,0
6728,6,behavior_only,12,11,rt822077,5586,defect,0
6728,6,behavior_only,12,11,rt252671,5951,defect,0
6728,6,behavior_only,12,11,rt367217,8190,defect,0
6728,6,behavior_only,13,11,rt975800,158,defect,0
6728,6,behavior_only,13,11,rt257310,193,defect,0
6728,6,behavior_only,13,11,rt835338,617,None,6
6728,6,behavior_only,13,11,rt841070,859,defect,12
6728,6,behavior_only,13,11,rt791528,1497,cooperate,2
6728,6,behavior_only,13,11,rt181187,2017,cooperate,2
6728,6,behavior_only,13,11,rt999369,2722,defect,12
6728,6,behavior_only,13,11,rt293517,4884,defect,6
6728,6,behavior_only,13,11,rt822077,5586,defect,0
6728,6,behavior_only,13,11,rt252671,5951,defect,0
6728,6,behavior_only,13,11,rt367217,8190,defect,0
6728,6,behavior_only,14,11,rt975800,158,defect,12
6728,6,behavior_only,14,11,rt257310,193,cooperate,-4
6728,6,behavior_only,14,11,rt835338,617,None,6
6728,6,behavior_only,14,11,rt841070,859,defect,6
6728,6,behavior_only,14,11,rt791528,1497,defect,0
6728,6,behavior_only,14,11,rt181187,2017,defect,0
6728,6,behavior_only,14,11,rt999369,2722,defect,0
6728,6,behavior_only,14,11,rt293517,4884,defect,6
6728,6,behavior_only,14,11,rt822077,5586,defect,6
6728,6,behavior_only,14,11,rt252671,5951,cooperate,-4
6728,6,behavior_only,14,11,rt367217,8190,defect,12
6728,6,behavior_only,15,11,rt975800,158,defect,0
6728,6,behavior_only,15,11,rt257310,193,defect,0
6728,6,behavior_only,15,11,rt835338,617,None,0
6728,6,behavior_only,15,11,rt841070,859,defect,6
6728,6,behavior_only,15,11,rt791528,1497,defect,6
6728,6,behavior_only,15,11,rt181187,2017,cooperate,-4
6728,6,behavior_only,15,11,rt999369,2722,defect,6
6728,6,behavior_only,15,11,rt293517,4884,defect,6
6728,6,behavior_only,15,11,rt822077,5586,defect,0
6728,6,behavior_only,15,11,rt252671,5951,defect,0
6728,6,behavior_only,15,11,rt367217,8190,defect,0
6728,6,full_information,1,11,rt252671,51,defect,12
6728,6,full_information,1,11,rt975800,3179,defect,12
6728,6,full_information,1,11,rt999369,3281,cooperate,2
6728,6,full_information,1,11,rt822077,3563,defect,12
6728,6,full_information,1,11,rt835338,4157,cooperate,8
6728,6,full_information,1,11,rt293517,5067,defect,12
6728,6,full_information,1,11,rt257310,5139,cooperate,2
6728,6,full_information,1,11,rt181187,7717,defect,6
6728,6,full_information,1,11,rt367217,7781,defect,12
6728,6,full_information,1,11,rt841070,8149,defect,6
6728,6,full_information,1,11,rt791528,9027,cooperate,-4
6728,6,full_information,2,11,rt252671,51,defect,0
6728,6,full_information,2,11,rt975800,3179,defect,0
6728,6,full_information,2,11,rt999369,3281,defect,0
6728,6,full_information,2,11,rt822077,3563,defect,0
6728,6,full_information,2,11,rt835338,4157,None,6
6728,6,full_information,2,11,rt293517,5067,defect,12
6728,6,full_information,2,11,rt257310,5139,cooperate,2
6728,6,full_information,2,11,rt181187,7717,cooperate,2
6728,6,full_information,2,11,rt367217,7781,defect,12
6728,6,full_information,2,11,rt841070,8149,defect,6
6728,6,full_information,2,11,rt791528,9027,defect,0
6728,6,full_information,3,11,rt252671,51,defect,0
6728,6,full_information,3,11,rt975800,3179,defect,0
6728,6,full_information,3,11,rt999369,3281,defect,0
6728,6,full_information,3,11,rt822077,3563,defect,0
6728,6,full_information,3,11,rt835338,4157,None,6
6728,6,full_information,3,11,rt293517,5067,defect,6
6728,6,full_information,3,11,rt257310,5139,cooperate,-4
6728,6,full_information,3,11,rt181187,7717,defect,6
6728,6,full_information,3,11,rt367217,7781,defect,6
6728,6,full_information,3,11,rt841070,8149,defect,0
6728,6,full_information,3,11,rt791528,9027,defect,0
6728,6,full_information,4,11,rt252671,51,defect,6
6728,6,full_information,4,11,rt975800,3179,defect,6
6728,6,full_information,4,11,rt999369,3281,defect,0
6728,6,full_information,4,11,rt822077,3563,defect,0
6728,6,full_information,4,11,rt835338,4157,None,0
6728,6,full_information,4,11,rt293517,5067,defect,0
6728,6,full_information,4,11,rt257310,5139,defect,0
6728,6,full_information,4,11,rt181187,7717,defect,0
6728,6,full_information,4,11,rt367217,7781,defect,6
6728,6,full_information,4,11,rt841070,8149,defect,6
6728,6,full_information,4,11,rt791528,9027,cooperate,-4
6728,6,full_information,5,11,rt252671,51,defect,0
6728,6,full_information,5,11,rt975800,3179,defect,0
6728,6,full_information,5,11,rt999369,3281,defect,0
6728,6,full_information,5,11,rt822077,3563,defect,0
6728,6,full_information,5,11,rt835338,4157,None,0
6728,6,full_information,5,11,rt293517,5067,defect,6
6728,6,full_information,5,11,rt257310,5139,defect,6
6728,6,full_information,5,11,rt181187,7717,cooperate,-4
6728,6,full_information,5,11,rt367217,7781,defect,6
6728,6,full_information,5,11,rt841070,8149,defect,6
6728,6,full_information,5,11,rt791528,9027,defect,0
6728,6,full_information,6,11,rt252671,51,defect,6
6728,6,full_information,6,11,rt975800,3179,defect,6
6728,6,full_information,6,11,rt999369,3281,cooperate,-4
6728,6,full_information,6,11,rt822077,3563,defect,6
6728,6,full_information,6,11,rt835338,4157,None,6
6728,6,full_information,6,11,rt293517,5067,defect,0
6728,6,full_information,6,11,rt257310,5139,defect,0
6728,6,full_information,6,11,rt181187,7717,defect,0
6728,6,full_information,6,11,rt367217,7781,defect,0
6728,6,full_information,6,11,rt841070,8149,defect,0
6728,6,full_information,6,11,rt791528,9027,defect,0
6728,6,full_information,7,11,rt252671,51,defect,0
6728,6,full_information,7,11,rt975800,3179,defect,0
6728,6,full_information,7,11,rt999369,3281,defect,0
6728,6,full_information,7,11,rt822077,3563,defect,6
6728,6,full_information,7,11,rt835338,4157,None,6
6728,6,full_information,7,11,rt293517,5067,cooperate,-4
6728,6,full_information,7,11,rt257310,5139,defect,6
6728,6,full_information,7,11,rt181187,7717,defect,6
6728,6,full_information,7,11,rt367217,7781,defect,0
6728,6,full_information,7,11,rt841070,8149,defect,0
6728,6,full_information,7,11,rt791528,9027,defect,0
6728,6,full_information,8,11,rt252671,51,defect,6
6728,6,full_information,8,11,rt975800,3179,defect,6
6728,6,full_information,8,11,rt999369,3281,defect,0
6728,6,full_information,8,11,rt822077,3563,defect,0
6728,6,full_information,8,11,rt835338,4157,None,0
6728,6,full_information,8,11,rt293517,5067,defect,0
6728,6,full_information,8,11,rt257310,5139,defect,6
6728,6,full_information,8,11,rt181187,7717,defect,6
6728,6,full_information,8,11,rt367217,7781,cooperate,2
6728,6,full_information,8,11,rt841070,8149,defect,12
6728,6,full_information,8,11,rt791528,9027,cooperate,2
6728,6,full_information,9,11,rt252671,51,defect,6
6728,6,full_information,9,11,rt975800,3179,defect,12
6728,6,full_information,9,11,rt999369,3281,defect,6
6728,6,full_information,9,11,rt822077,3563,cooperate,-4
6728,6,full_information,9,11,rt835338,4157,None,6
6728,6,full_information,9,11,rt293517,5067,defect,6
6728,6,full_information,9,11,rt257310,5139,defect,0
6728,6,full_information,9,11,rt181187,7717,defect,0
6728,6,full_information,9,11,rt367217,7781,defect,6
6728,6,full_information,9,11,rt841070,8149,defect,6
6728,6,full_information,9,11,rt791528,9027,cooperate,-4
6728,6,full_information,10,11,rt252671,51,defect,6
6728,6,full_information,10,11,rt975800,3179,defect,12
6728,6,full_information,10,11,rt999369,3281,defect,6
6728,6,full_information,10,11,rt822077,3563,cooperate,-4
6728,6,full_information,10,11,rt835338,4157,None,12
6728,6,full_information,10,11,rt293517,5067,defect,12
6728,6,full_information,10,11,rt257310,5139,cooperate,-4
6728,6,full_information,10,11,rt181187,7717,defect,6
6728,6,full_information,10,11,rt367217,7781,defect,12
6728,6,full_information,10,11,rt841070,8149,defect,6
6728,6,full_information,10,11,rt791528,9027,cooperate,-4
6728,6,full_information,11,11,rt252671,51,defect,0
6728,6,full_information,11,11,rt975800,3179,defect,6
6728,6,full_information,11,11,rt999369,3281,defect,6
6728,6,full_information,11,11,rt822077,3563,cooperate,-4
6728,6,full_information,11,11,rt835338,4157,None,6
6728,6,full_information,11,11,rt293517,5067,defect,6
6728,6,full_information,11,11,rt257310,5139,defect,0
6728,6,full_information,11,11,rt181187,7717,defect,0
6728,6,full_information,11,11,rt367217,7781,defect,0
6728,6,full_information,11,11,rt841070,8149,defect,0
6728,6,full_information,11,11,rt791528,9027,defect,0
6728,6,full_information,12,11,rt252671,51,defect,0
6728,6,full_information,12,11,rt975800,3179,defect,6
6728,6,full_information,12,11,rt999369,3281,defect,6
6728,6,full_information,12,11,rt822077,3563,cooperate,-4
6728,6,full_information,12,11,rt835338,4157,None,6
6728,6,full_information,12,11,rt293517,5067,defect,6
6728,6,full_information,12,11,rt257310,5139,defect,0
6728,6,full_information,12,11,rt181187,7717,defect,0
6728,6,full_information,12,11,rt367217,7781,defect,0
6728,6,full_information,12,11,rt841070,8149,defect,0
6728,6,full_information,12,11,rt791528,9027,defect,0
6728,6,full_information,13,11,rt252671,51,defect,6
6728,6,full_information,13,11,rt975800,3179,defect,12
6728,6,full_information,13,11,rt999369,3281,defect,6
6728,6,full_information,13,11,rt822077,3563,cooperate,-4
6728,6,full_information,13,11,rt835338,4157,None,6
6728,6,full_information,13,11,rt293517,5067,defect,12
6728,6,full_information,13,11,rt257310,5139,defect,6
6728,6,full_information,13,11,rt181187,7717,cooperate,-4
6728,6,full_information,13,11,rt367217,7781,defect,12
6728,6,full_information,13,11,rt841070,8149,defect,12
6728,6,full_information,13,11,rt791528,9027,cooperate,-4
6728,6,full_information,14,11,rt252671,51,defect,0
6728,6,full_information,14,11,rt975800,3179,defect,6
6728,6,full_information,14,11,rt999369,3281,defect,6
6728,6,full_information,14,11,rt822077,3563,cooperate,-4
6728,6,full_information,14,11,rt835338,4157,None,6
6728,6,full_information,14,11,rt293517,5067,defect,6
6728,6,full_information,14,11,rt257310,5139,defect,0
6728,6,full_information,14,11,rt181187,7717,defect,0
6728,6,full_information,14,11,rt367217,7781,defect,0
6728,6,full_information,14,11,rt841070,8149,defect,0
6728,6,full_information,14,11,rt791528,9027,defect,0
6728,6,full_information,15,11,rt252671,51,cooperate,2
6728,6,full_information,15,11,rt975800,3179,defect,12
6728,6,full_information,15,11,rt999369,3281,defect,6
6728,6,full_information,15,11,rt822077,3563,defect,0
6728,6,full_information,15,11,rt835338,4157,None,0
6728,6,full_information,15,11,rt293517,5067,defect,0
6728,6,full_information,15,11,rt257310,5139,defect,0
6728,6,full_information,15,11,rt181187,7717,defect,0
6728,6,full_information,15,11,rt367217,7781,defect,6
6728,6,full_information,15,11,rt841070,8149,defect,12
6728,6,full_information,15,11,rt791528,9027,cooperate,2
6728,6,summary_information,1,10,rt841070,220,cooperate,8
6728,6,summary_information,1,10,rt293517,653,defect,12
6728,6,summary_information,1,10,rt252671,1335,defect,6
6728,6,summary_information,1,10,rt822077,5041,defect,0
6728,6,summary_information,1,10,rt181187,5359,defect,0
6728,6,summary_information,1,10,rt975800,5432,defect,0
6728,6,summary_information,1,10,rt999369,7278,defect,6
6728,6,summary_information,1,10,rt367217,8392,defect,12
6728,6,summary_information,1,10,rt257310,8670,cooperate,8
6728,6,summary_information,1,10,rt791528,9701,cooperate,8
6728,6,summary_information,2,10,rt841070,220,defect,6
6728,6,summary_information,2,10,rt293517,653,defect,12
6728,6,summary_information,2,10,rt252671,1335,defect,12
6728,6,summary_information,2,10,rt822077,5041,cooperate,2
6728,6,summary_information,2,10,rt181187,5359,cooperate,2
6728,6,summary_information,2,10,rt975800,5432,defect,12
6728,6,summary_information,2,10,rt999369,7278,defect,6
6728,6,summary_information,2,10,rt367217,8392,defect,6
6728,6,summary_information,2,10,rt257310,8670,defect,6
6728,6,summary_information,2,10,rt791528,9701,cooperate,-4
6728,6,summary_information,3,10,rt841070,220,defect,6
6728,6,summary_information,3,10,rt293517,653,defect,6
6728,6,summary_information,3,10,rt252671,1335,defect,6
6728,6,summary_information,3,10,rt822077,5041,cooperate,-4
6728,6,summary_information,3,10,rt181187,5359,defect,6
6728,6,summary_information,3,10,rt975800,5432,defect,6
6728,6,summary_information,3,10,rt999369,7278,defect,6
6728,6,summary_information,3,10,rt367217,8392,defect,6
6728,6,summary_information,3,10,rt257310,8670,cooperate,-4
6728,6,summary_information,3,10,rt791528,9701,defect,6
6728,6,summary_information,4,10,rt841070,220,defect,0
6728,6,summary_information,4,10,rt293517,653,defect,6
6728,6,summary_information,4,10,rt252671,1335,defect,6
6728,6,summary_information,4,10,rt822077,5041,cooperate,-4
6728,6,summary_information,4,10,rt181187,5359,defect,6
6728,6,summary_information,4,10,rt975800,5432,defect,6
6728,6,summary_information,4,10,rt999369,7278,defect,0
6728,6,summary_information,4,10,rt367217,8392,defect,0
6728,6,summary_information,4,10,rt257310,8670,defect,0
6728,6,summary_information,4,10,rt791528,9701,defect,0
6728,6,summary_information,5,10,rt841070,220,defect,0
6728,6,summary_information,5,10,rt293517,653,defect,0
6728,6,summary_information,5,10,rt252671,1335,defect,0
6728,6,summary_information,5,10,rt822077,5041,defect,0
6728,6,summary_information,5,10,rt181187,5359,defect,0
6728,6,summary_information,5,10,rt975800,5432,defect,0
6728,6,summary_information,5,10,rt999369,7278,defect,0
6728,6,summary_information,5,10,rt367217,8392,defect,0
6728,6,summary_information,5,10,rt257310,8670,defect,0
6728,6,summary_information,5,10,rt791528,9701,defect,0
6728,6,summary_information,6,10,rt841070,220,defect,6
6728,6,summary_information,6,10,rt293517,653,defect,6
6728,6,summary_information,6,10,rt252671,1335,defect,0
6728,6,summary_information,6,10,rt822077,5041,defect,0
6728,6,summary_information,6,10,rt181187,5359,defect,0
6728,6,summary_information,6,10,rt975800,5432,defect,0
6728,6,summary_information,6,10,rt999369,7278,defect,0
6728,6,summary_information,6,10,rt367217,8392,defect,6
6728,6,summary_information,6,10,rt257310,8670,defect,6
6728,6,summary_information,6,10,rt791528,9701,cooperate,-4
6728,6,summary_information,7,10,rt841070,220,defect,6
6728,6,summary_information,7,10,rt293517,653,cooperate,-4
6728,6,summary_information,7,10,rt252671,1335,defect,6
6728,6,summary_information,7,10,rt822077,5041,defect,6
6728,6,summary_information,7,10,rt181187,5359,defect,0
6728,6,summary_information,7,10,rt975800,5432,defect,0
6728,6,summary_information,7,10,rt999369,7278,defect,0
6728,6,summary_information,7,10,rt367217,8392,defect,0
6728,6,summary_information,7,10,rt257310,8670,defect,0
6728,6,summary_information,7,10,rt791528,9701,defect,6
6728,6,summary_information,8,10,rt841070,220,defect,6
6728,6,summary_information,8,10,rt293517,653,defect,6
6728,6,summary_information,8,10,rt252671,1335,defect,6
6728,6,summary_information,8,10,rt822077,5041,defect,6
6728,6,summary_information,8,10,rt181187,5359,cooperate,-4
6728,6,summary_information,8,10,rt975800,5432,defect,6
6728,6,summary_information,8,10,rt999369,7278,defect,6
6728,6,summary_information,8,10,rt367217,8392,defect,6
6728,6,summary_information,8,10,rt257310,8670,defect,6
6728,6,summary_information,8,10,rt791528,9701,cooperate,-4
6728,6,summary_information,9,10,rt841070,220,defect,6
